leaves,x0,x1,x2,bottom_permutation,top_permutation,permutation,orbits
33,3,5,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 27)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33),"[[32, 29, 25, 28, 31, 33, 30, 27, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23]]",4
35,3,6,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 29)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35),"[[34, 31, 27, 30, 33, 35, 32, 29, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25]]",5
37,3,7,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 31)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37),"[[36, 33, 29, 32, 35, 37, 34, 31, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27]]",6
39,3,8,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 33)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 35)(34 37)(36 39),"[[38, 35, 31, 34, 37, 39, 36, 33, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29]]",7
25,4,0,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 16)(2 19)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(18 21)(20 23)(22 25),"[[24, 21, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 23, 25, 22, 19, 2, 0], [16, 13, 10, 7, 4, 1]]",2
27,4,1,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 19)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [19, 22, 25, 27, 24, 21, 16, 13, 10, 7, 4, 1]]",2
29,4,2,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 21)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 23, 26, 29, 27, 24, 21, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0]]",1
31,4,3,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 23)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 25, 28, 31, 29, 26, 23, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19]]",2
33,4,4,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 25)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 27, 30, 33, 31, 28, 25, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21]]",3
35,4,5,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 27)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 29, 32, 35, 33, 30, 27, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23]]",4
37,4,6,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 29)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 31, 34, 37, 35, 32, 29, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25]]",5
39,4,7,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 31)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 33, 36, 39, 37, 34, 31, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27]]",6
41,4,8,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 33)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 35, 38, 41, 39, 36, 33, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29]]",7
27,5,0,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 16)(2 19)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(18 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 25, 22, 19, 2, 0], [16, 13, 10, 7, 4, 1]]",2
29,5,1,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 19)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 21)(20 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 1, 4, 7, 10, 13, 16, 21, 24, 27, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0]]",1
31,5,2,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 21)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 23)(22 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [23, 26, 29, 31, 28, 25, 22, 19]]",2
33,5,3,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 23)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 25)(24 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [25, 28, 31, 33, 30, 27, 24, 21]]",3
35,5,4,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 25)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [27, 30, 33, 35, 32, 29, 26, 23]]",4
37,5,5,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 27)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [29, 32, 35, 37, 34, 31, 28, 25]]",5
39,5,6,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 29)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [31, 34, 37, 39, 36, 33, 30, 27]]",6
41,5,7,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 31)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27], [33, 36, 39, 41, 38, 35, 32, 29]]",7
43,5,8,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 33)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29], [35, 38, 41, 43, 40, 37, 34, 31]]",8
29,6,0,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 16)(2 19)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(18 21)(20 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 2, 0], [16, 13, 10, 7, 4, 1], [5, 8, 11, 14, 17, 20, 23, 26, 29, 27, 24, 21, 18, 15, 12, 9, 6, 3]]",3
31,6,1,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 19)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 21)(20 23)(22 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 16, 13, 10, 7, 4, 1, 19, 22, 25, 28, 31, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0]]",1
33,6,2,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 21)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 23)(22 25)(24 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 19, 22, 25, 28, 31, 33, 30, 27, 24, 21, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0]]",1
35,6,3,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 23)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 25)(24 27)(26 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 21, 24, 27, 30, 33, 35, 32, 29, 26, 23, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19]]",2
37,6,4,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 25)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 23, 26, 29, 32, 35, 37, 34, 31, 28, 25, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21]]",3
39,6,5,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 27)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 25, 28, 31, 34, 37, 39, 36, 33, 30, 27, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23]]",4
41,6,6,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 29)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 27, 30, 33, 36, 39, 41, 38, 35, 32, 29, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25]]",5
43,6,7,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 31)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 29, 32, 35, 38, 41, 43, 40, 37, 34, 31, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27]]",6
45,6,8,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 33)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 31, 34, 37, 40, 43, 45, 42, 39, 36, 33, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29]]",7
31,7,0,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 16)(2 19)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(18 21)(20 23)(22 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 23, 26, 29, 31, 28, 25, 22, 19, 2, 0], [16, 13, 10, 7, 4, 1]]",2
33,7,1,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 19)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 21)(20 23)(22 25)(24 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [19, 22, 25, 28, 31, 33, 30, 27, 24, 21, 16, 13, 10, 7, 4, 1]]",2
35,7,2,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 21)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 23)(22 25)(24 27)(26 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 22, 19, 23, 26, 29, 32, 35, 33, 30, 27, 24, 21, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0]]",1
37,7,3,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 23)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 25)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 24, 21, 25, 28, 31, 34, 37, 35, 32, 29, 26, 23, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19]]",2
39,7,4,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 25)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 26, 23, 27, 30, 33, 36, 39, 37, 34, 31, 28, 25, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21]]",3
41,7,5,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 27)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 28, 25, 29, 32, 35, 38, 41, 39, 36, 33, 30, 27, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23]]",4
43,7,6,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 29)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 30, 27, 31, 34, 37, 40, 43, 41, 38, 35, 32, 29, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25]]",5
45,7,7,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 31)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 32, 29, 33, 36, 39, 42, 45, 43, 40, 37, 34, 31, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27]]",6
47,7,8,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 47),(0 46)(1 33)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47),"[[46, 43, 40, 37, 34, 31, 35, 38, 41, 44, 47, 45, 42, 39, 36, 33, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27], [32, 29]]",7
33,8,0,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 16)(2 19)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(18 21)(20 23)(22 25)(24 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 31, 28, 25, 22, 19, 2, 0], [16, 13, 10, 7, 4, 1]]",2
35,8,1,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 19)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 21)(20 23)(22 25)(24 27)(26 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 22, 19, 1, 4, 7, 10, 13, 16, 21, 24, 27, 30, 33, 35, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0]]",1
37,8,2,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 21)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 23)(22 25)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 24, 21, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [23, 26, 29, 32, 35, 37, 34, 31, 28, 25, 22, 19]]",2
39,8,3,7,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 23)(2 18)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 20)(19 22)(21 25)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 26, 23, 1, 4, 7, 10, 13, 16, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 2, 0], [22, 19], [25, 28, 31, 34, 37, 39, 36, 33, 30, 27, 24, 21]]",3
