leaves,x0,x1,x2,bottom_permutation,top_permutation,permutation,orbits
39,5,1,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 29)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 31, 34, 37, 39, 36, 33, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3]]",2
41,5,2,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 31)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [33, 36, 39, 41, 38, 35, 32, 29]]",3
43,5,3,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 33)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [35, 38, 41, 43, 40, 37, 34, 31]]",4
45,5,4,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 35)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [37, 40, 43, 45, 42, 39, 36, 33]]",5
47,5,5,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 47),(0 46)(1 37)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 39)(38 41)(40 43)(42 45)(44 47),"[[46, 43, 40, 37, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [39, 42, 45, 47, 44, 41, 38, 35]]",6
49,5,6,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 49),(0 48)(1 39)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 41)(40 43)(42 45)(44 47)(46 49),"[[48, 45, 42, 39, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [41, 44, 47, 49, 46, 43, 40, 37]]",7
51,5,7,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 51),(0 50)(1 41)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 43)(42 45)(44 47)(46 49)(48 51),"[[50, 47, 44, 41, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [43, 46, 49, 51, 48, 45, 42, 39]]",8
53,5,8,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 53),(0 52)(1 43)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 45)(44 47)(46 49)(48 51)(50 53),"[[52, 49, 46, 43, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [45, 48, 51, 53, 50, 47, 44, 41]]",9
55,5,9,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 55),(0 54)(1 45)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 47)(46 49)(48 51)(50 53)(52 55),"[[54, 51, 48, 45, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [47, 50, 53, 55, 52, 49, 46, 43]]",10
57,5,10,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 57),(0 56)(1 47)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 49)(48 51)(50 53)(52 55)(54 57),"[[56, 53, 50, 47, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [49, 52, 55, 57, 54, 51, 48, 45]]",11
59,5,11,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 59),(0 58)(1 49)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 51)(50 53)(52 55)(54 57)(56 59),"[[58, 55, 52, 49, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [51, 54, 57, 59, 56, 53, 50, 47]]",12
61,5,12,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 61),(0 60)(1 51)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 53)(52 55)(54 57)(56 59)(58 61),"[[60, 57, 54, 51, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47], [53, 56, 59, 61, 58, 55, 52, 49]]",13
63,5,13,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 62)(61 63),(0 62)(1 53)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 55)(54 57)(56 59)(58 61)(60 63),"[[62, 59, 56, 53, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47], [52, 49], [55, 58, 61, 63, 60, 57, 54, 51]]",14
39,6,0,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 26)(2 29)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(28 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 2, 0], [26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 36, 39, 37, 34, 31, 28, 25, 22, 19, 16, 13, 10, 7, 4, 1]]",2
41,6,1,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 29)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 31)(30 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 36, 39, 41, 38, 35, 32, 29, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0]]",1
43,6,2,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 31)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 33)(32 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 29, 32, 35, 38, 41, 43, 40, 37, 34, 31, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3]]",2
45,6,3,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 33)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 35)(34 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 31, 34, 37, 40, 43, 45, 42, 39, 36, 33, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29]]",3
47,6,4,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 47),(0 46)(1 35)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 37)(36 39)(38 41)(40 43)(42 45)(44 47),"[[46, 43, 40, 37, 33, 36, 39, 42, 45, 47, 44, 41, 38, 35, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31]]",4
49,6,5,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 49),(0 48)(1 37)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 39)(38 41)(40 43)(42 45)(44 47)(46 49),"[[48, 45, 42, 39, 35, 38, 41, 44, 47, 49, 46, 43, 40, 37, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33]]",5
51,6,6,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 51),(0 50)(1 39)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 41)(40 43)(42 45)(44 47)(46 49)(48 51),"[[50, 47, 44, 41, 37, 40, 43, 46, 49, 51, 48, 45, 42, 39, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35]]",6
53,6,7,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 53),(0 52)(1 41)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 43)(42 45)(44 47)(46 49)(48 51)(50 53),"[[52, 49, 46, 43, 39, 42, 45, 48, 51, 53, 50, 47, 44, 41, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37]]",7
55,6,8,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 55),(0 54)(1 43)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 45)(44 47)(46 49)(48 51)(50 53)(52 55),"[[54, 51, 48, 45, 41, 44, 47, 50, 53, 55, 52, 49, 46, 43, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39]]",8
57,6,9,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 57),(0 56)(1 45)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 47)(46 49)(48 51)(50 53)(52 55)(54 57),"[[56, 53, 50, 47, 43, 46, 49, 52, 55, 57, 54, 51, 48, 45, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41]]",9
59,6,10,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 59),(0 58)(1 47)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 49)(48 51)(50 53)(52 55)(54 57)(56 59),"[[58, 55, 52, 49, 45, 48, 51, 54, 57, 59, 56, 53, 50, 47, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43]]",10
61,6,11,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 61),(0 60)(1 49)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 51)(50 53)(52 55)(54 57)(56 59)(58 61),"[[60, 57, 54, 51, 47, 50, 53, 56, 59, 61, 58, 55, 52, 49, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45]]",11
63,6,12,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 62)(61 63),(0 62)(1 51)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 53)(52 55)(54 57)(56 59)(58 61)(60 63),"[[62, 59, 56, 53, 49, 52, 55, 58, 61, 63, 60, 57, 54, 51, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47]]",12
65,6,13,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 62)(61 64)(63 65),(0 64)(1 53)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 55)(54 57)(56 59)(58 61)(60 63)(62 65),"[[64, 61, 58, 55, 51, 54, 57, 60, 63, 65, 62, 59, 56, 53, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47], [52, 49]]",13
41,7,0,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 26)(2 29)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 28, 25, 22, 19, 16, 13, 10, 7, 4, 1, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 36, 39, 41, 38, 35, 32, 29, 2, 0]]",1
43,7,1,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 29)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 23, 26, 31, 34, 37, 40, 43, 41, 38, 35, 32, 29, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0]]",1
45,7,2,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 31)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 32, 29, 33, 36, 39, 42, 45, 43, 40, 37, 34, 31, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3]]",2
47,7,3,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 47),(0 46)(1 33)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 35)(34 37)(36 39)(38 41)(40 43)(42 45)(44 47),"[[46, 43, 40, 37, 34, 31, 35, 38, 41, 44, 47, 45, 42, 39, 36, 33, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29]]",3
49,7,4,12,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 49),(0 48)(1 35)(2 28)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 37)(36 39)(38 41)(40 43)(42 45)(44 47)(46 49),"[[48, 45, 42, 39, 36, 33, 37, 40, 43, 46, 49, 47, 44, 41, 38, 35, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 2, 0], [5, 8, 11, 14, 17, 20, 23, 26, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3], [32, 29], [34, 31]]",4
